Index2,Andheri,B ward,Bandra,Byculla,C ward,Chembur,Chincholi,Colaba,D Ward,Dahisar,Dindoshi,F North,F South,G South,Gowanpada,H West ward,K East ward,K West ward,Kandivali,Kurla,L ward,M West ward,MCGM 1,Malvani,Marol,Memonwada,Mulund,N ward,Nair Hospital,Nariman Fire,Rawali camp,S ward,SWD Workshop dadar,Thakare natya,Vikhroli,Worli,vileparle W
09-01-2009 01:45,66.0,,76.0,67.0,,63.0,72.0,86.0,,81.0,71.0,,,,74.0,,,,77.0,61.0,,,,,73.0,83.0,60.0,,,,,,,,76.0,58.0,
09-01-2009 02:00,62.0,,77.0,66.0,,62.0,71.0,85.0,,79.0,71.0,,,,74.0,,,,76.0,63.0,,,,,74.0,83.0,60.0,,,,,,,,76.0,58.0,
09-01-2009 02:15,60.0,,77.0,67.0,,63.0,74.0,86.0,,80.0,72.0,,,,74.0,,,,76.0,62.0,,,,,75.0,84.0,62.0,,,,,,,,77.0,59.0,
09-01-2009 02:30,60.0,,77.0,63.0,,64.0,72.0,86.0,,81.0,73.0,,,,74.0,,,,77.0,64.0,,,,,75.0,84.0,62.0,,,,,,,,77.0,61.0,
09-01-2009 02:45,60.0,,77.0,61.0,,64.0,71.0,85.0,,81.0,73.0,,,,75.0,,,,77.0,66.0,,,,,75.0,85.0,62.0,,,,,,,,79.0,62.0,
09-01-2009 03:00,59.0,,76.0,63.0,,67.0,71.0,86.0,,83.0,73.0,,,,76.0,,,,77.0,67.0,,,,,76.0,85.0,62.0,,,,,,,,79.0,64.0,
09-01-2009 03:15,61.0,,77.0,66.0,,67.0,72.0,86.0,,83.0,74.0,,,,75.0,,,,77.0,67.0,,,,,77.0,85.0,62.0,,,,,,,,79.0,65.0,
09-01-2009 03:30,61.0,,78.0,71.0,,67.0,72.0,87.0,,83.0,73.0,,,,73.0,,,,77.0,65.0,,,,,74.0,85.0,60.0,,,,,,,,79.0,64.0,
09-01-2009 03:45,63.0,,78.0,72.0,,69.0,73.0,88.0,,83.0,69.0,,,,70.0,,,,77.0,64.0,,,,,71.0,85.0,59.0,,,,,,,,78.0,58.0,
09-01-2009 04:00,62.0,,78.0,73.0,,70.0,73.0,87.0,,83.0,66.0,,,,69.0,,,,77.0,65.0,,,,,73.0,85.0,59.0,,,,,,,,78.0,60.0,
09-01-2009 04:15,62.0,,78.0,74.0,,72.0,71.0,86.0,,83.0,65.0,,,,66.0,,,,78.0,67.0,,,,,72.0,84.0,59.0,,,,,,,,78.0,62.0,
09-01-2009 04:30,62.0,,79.0,74.0,,73.0,71.0,86.0,,83.0,65.0,,,,66.0,,,,78.0,68.0,,,,,73.0,83.0,59.0,,,,,,,,77.0,63.0,
09-01-2009 04:45,62.0,,79.0,75.0,,74.0,72.0,85.0,,83.0,64.0,,,,65.0,,,,78.0,68.0,,,,,72.0,83.0,59.0,,,,,,,,77.0,64.0,
09-01-2009 05:00,61.0,,79.0,76.0,,75.0,73.0,85.0,,84.0,64.0,,,,65.0,,,,77.0,69.0,,,,,72.0,83.0,59.0,,,,,,,,77.0,63.0,
09-01-2009 05:15,61.0,,81.0,74.0,,74.0,74.0,84.0,,84.0,62.0,,,,66.0,,,,78.0,70.0,,,,,72.0,83.0,59.0,,,,,,,,77.0,64.0,
09-01-2009 05:30,61.0,,81.0,72.0,,73.0,73.0,84.0,,83.0,63.0,,,,66.0,,,,78.0,67.0,,,,,72.0,82.0,58.0,,,,,,,,78.0,63.0,
09-01-2009 05:45,61.0,,80.0,72.0,,72.0,72.0,84.0,,83.0,66.0,,,,65.0,,,,79.0,64.0,,,,,72.0,82.0,60.0,,,,,,,,79.0,61.0,
09-01-2009 06:00,62.0,,80.0,72.0,,72.0,71.0,85.0,,82.0,68.0,,,,65.0,,,,80.0,62.0,,,,,73.0,82.0,63.0,,,,,,,,80.0,56.0,
09-01-2009 06:15,63.0,,80.0,72.0,,72.0,71.0,86.0,,83.0,65.0,,,,67.0,,,,81.0,63.0,,,,,75.0,82.0,64.0,,,,,,,,80.0,57.0,
09-01-2009 06:30,64.0,,81.0,75.0,,73.0,69.0,89.0,,83.0,64.0,,,,69.0,,,,81.0,61.0,,,,,76.0,82.0,63.0,,,,,,,,80.0,59.0,
09-01-2009 06:45,63.0,,82.0,78.0,,74.0,68.0,88.0,,83.0,64.0,,,,70.0,,,,81.0,63.0,,,,,76.0,82.0,62.0,,,,,,,,80.0,62.0,
09-01-2009 07:00,64.0,,81.0,77.0,,75.0,68.0,88.0,,82.0,64.0,,,,70.0,,,,81.0,64.0,,,,,77.0,84.0,62.0,,,,,,,,79.0,62.0,
09-01-2009 07:15,64.0,,80.0,76.0,,75.0,69.0,88.0,,79.0,64.0,,,,70.0,,,,81.0,66.0,,,,,78.0,82.0,62.0,,,,,,,,78.0,63.0,
09-01-2009 07:30,66.0,,79.0,79.0,,75.0,69.0,89.0,,78.0,65.0,,,,69.0,,,,81.0,67.0,,,,,78.0,83.0,62.0,,,,,,,,76.0,64.0,
09-01-2009 07:45,67.0,,79.0,79.0,,74.0,69.0,87.0,,76.0,65.0,,,,69.0,,,,80.0,68.0,,,,,78.0,85.0,61.0,,,,,,,,76.0,65.0,
09-01-2009 08:00,66.0,,77.0,78.0,,74.0,70.0,86.0,,74.0,64.0,,,,68.0,,,,77.0,67.0,,,,,76.0,86.0,61.0,,,,,,,,74.0,65.0,
09-01-2009 08:15,64.0,,74.0,78.0,,74.0,70.0,84.0,,74.0,63.0,,,,67.0,,,,75.0,65.0,,,,,76.0,85.0,61.0,,,,,,,,72.0,60.0,
09-01-2009 08:30,63.0,,71.0,69.0,,73.0,69.0,85.0,,68.0,64.0,,,,65.0,,,,73.0,60.0,,,,,74.0,84.0,60.0,,,,,,,,71.0,58.0,
09-01-2009 08:45,60.0,,69.0,66.0,,73.0,68.0,81.0,,61.0,64.0,,,,64.0,,,,69.0,57.0,,,,,73.0,83.0,60.0,,,,,,,,69.0,54.0,
09-01-2009 09:00,59.0,,67.0,64.0,,72.0,66.0,78.0,,58.0,63.0,,,,63.0,,,,67.0,54.0,,,,,70.0,82.0,61.0,,,,,,,,67.0,52.0,
09-01-2009 09:15,58.0,,64.0,61.0,,71.0,65.0,76.0,,56.0,62.0,,,,62.0,,,,62.0,53.0,,,,,65.0,80.0,58.0,,,,,,,,64.0,49.0,
09-01-2009 09:30,56.0,,62.0,59.0,,68.0,64.0,77.0,,46.0,60.0,,,,59.0,,,,60.0,51.0,,,,,57.0,79.0,56.0,,,,,,,,62.0,46.0,
09-01-2009 09:45,54.0,,58.0,58.0,,66.0,62.0,79.0,,39.0,59.0,,,,58.0,,,,57.0,49.0,,,,,55.0,79.0,55.0,,,,,,,,61.0,45.0,
09-01-2009 10:00,52.0,,58.0,56.0,,62.0,61.0,78.0,,38.0,58.0,,,,56.0,,,,54.0,46.0,,,,,52.0,76.0,53.0,,,,,,,,57.0,43.0,
09-01-2009 10:15,51.0,,57.0,52.0,,59.0,59.0,76.0,,37.0,57.0,,,,54.0,,,,51.0,43.0,,,,,48.0,74.0,49.0,,,,,,,,55.0,40.0,
09-01-2009 10:30,48.0,,57.0,49.0,,58.0,56.0,74.0,,36.0,55.0,,,,54.0,,,,51.0,42.0,,,,,47.0,74.0,48.0,,,,,,,,54.0,40.0,
09-01-2009 10:45,46.0,,59.0,47.0,,54.0,54.0,70.0,,34.0,51.0,,,,49.0,,,,51.0,40.0,,,,,45.0,72.0,43.0,,,,,,,,51.0,38.0,
09-01-2009 11:00,44.0,,51.0,46.0,,53.0,54.0,71.0,,35.0,50.0,,,,48.0,,,,50.0,37.0,,,,,44.0,70.0,41.0,,,,,,,,47.0,38.0,
09-01-2009 11:15,42.0,,45.0,45.0,,52.0,52.0,70.0,,35.0,48.0,,,,46.0,,,,51.0,33.0,,,,,43.0,67.0,39.0,,,,,,,,44.0,34.0,
09-01-2009 11:30,38.0,,48.0,46.0,,52.0,50.0,69.0,,35.0,45.0,,,,47.0,,,,52.0,32.0,,,,,43.0,64.0,37.0,,,,,,,,40.0,33.0,
09-01-2009 11:45,38.0,,53.0,46.0,,52.0,48.0,69.0,,34.0,44.0,,,,44.0,,,,54.0,31.0,,,,,41.0,61.0,36.0,,,,,,,,43.0,32.0,
09-01-2009 12:00,37.0,,52.0,44.0,,48.0,47.0,70.0,,33.0,44.0,,,,44.0,,,,51.0,33.0,,,,,41.0,63.0,36.0,,,,,,,,40.0,32.0,
09-01-2009 12:15,33.0,,49.0,42.0,,49.0,48.0,65.0,,32.0,44.0,,,,45.0,,,,49.0,31.0,,,,,41.0,67.0,34.0,,,,,,,,42.0,31.0,
09-01-2009 12:30,31.0,,51.0,50.0,,47.0,47.0,66.0,,30.0,41.0,,,,49.0,,,,49.0,29.0,,,,,47.0,66.0,32.0,,,,,,,,39.0,31.0,
09-01-2009 12:45,29.0,,54.0,58.0,,45.0,46.0,66.0,,28.0,40.0,,,,50.0,,,,50.0,28.0,,,,,56.0,65.0,31.0,,,,,,,,38.0,35.0,
09-01-2009 13:00,30.0,,54.0,65.0,,45.0,47.0,67.0,,39.0,38.0,,,,50.0,,,,44.0,26.0,,,,,55.0,67.0,29.0,,,,,,,,40.0,49.0,
09-01-2009 13:15,28.0,,55.0,68.0,,45.0,45.0,68.0,,45.0,36.0,,,,51.0,,,,46.0,27.0,,,,,56.0,70.0,27.0,,,,,,,,41.0,53.0,
09-01-2009 13:30,27.0,,55.0,68.0,,43.0,43.0,68.0,,47.0,35.0,,,,53.0,,,,44.0,26.0,,,,,59.0,67.0,26.0,,,,,,,,43.0,50.0,
09-01-2009 13:45,26.0,,57.0,64.0,,40.0,47.0,71.0,,46.0,34.0,,,,51.0,,,,46.0,24.0,,,,,58.0,64.0,37.0,,,,,,,,44.0,47.0,
09-01-2009 14:00,27.0,,59.0,67.0,,38.0,57.0,72.0,,47.0,33.0,,,,51.0,,,,44.0,25.0,,,,,57.0,65.0,37.0,,,,,,,,45.0,45.0,
09-01-2009 14:15,26.0,,56.0,69.0,,41.0,60.0,68.0,,47.0,34.0,,,,50.0,,,,45.0,32.0,,,,,56.0,61.0,38.0,,,,,,,,44.0,43.0,
09-01-2009 14:30,27.0,,53.0,69.0,,38.0,57.0,67.0,,45.0,39.0,,,,49.0,,,,47.0,30.0,,,,,60.0,60.0,40.0,,,,,,,,44.0,43.0,
09-01-2009 14:45,27.0,,50.0,68.0,,37.0,55.0,66.0,,44.0,42.0,,,,49.0,,,,48.0,31.0,,,,,61.0,58.0,40.0,,,,,,,,42.0,44.0,
09-01-2009 15:00,25.0,,45.0,72.0,,36.0,51.0,66.0,,47.0,43.0,,,,49.0,,,,49.0,30.0,,,,,58.0,57.0,39.0,,,,,,,,40.0,46.0,
09-01-2009 15:15,28.0,,48.0,70.0,,36.0,50.0,64.0,,56.0,45.0,,,,50.0,,,,51.0,31.0,,,,,54.0,58.0,40.0,,,,,,,,38.0,44.0,
09-01-2009 15:30,28.0,,43.0,70.0,,45.0,52.0,66.0,,60.0,44.0,,,,53.0,,,,51.0,31.0,,,,,51.0,57.0,41.0,,,,,,,,36.0,44.0,
09-01-2009 15:45,28.0,,48.0,69.0,,46.0,54.0,67.0,,61.0,44.0,,,,57.0,,,,51.0,31.0,,,,,53.0,57.0,41.0,,,,,,,,36.0,43.0,
09-01-2009 16:00,35.0,,55.0,71.0,,46.0,53.0,65.0,,63.0,45.0,,,,62.0,,,,52.0,30.0,,,,,55.0,57.0,43.0,,,,,,,,38.0,43.0,
09-01-2009 16:15,36.0,,65.0,77.0,,48.0,51.0,66.0,,63.0,48.0,,,,63.0,,,,52.0,31.0,,,,,49.0,56.0,45.0,,,,,,,,41.0,44.0,
09-01-2009 16:30,39.0,,65.0,74.0,,46.0,50.0,65.0,,64.0,47.0,,,,66.0,,,,56.0,31.0,,,,,50.0,56.0,45.0,,,,,,,,44.0,45.0,
09-01-2009 16:45,42.0,,65.0,72.0,,49.0,50.0,66.0,,65.0,47.0,,,,67.0,,,,56.0,34.0,,,,,54.0,62.0,43.0,,,,,,,,45.0,48.0,
09-01-2009 17:00,42.0,,64.0,71.0,,50.0,51.0,72.0,,66.0,49.0,,,,68.0,,,,56.0,35.0,,,,,55.0,73.0,46.0,,,,,,,,46.0,54.0,
09-01-2009 17:15,42.0,,64.0,69.0,,47.0,49.0,78.0,,68.0,52.0,,,,69.0,,,,58.0,36.0,,,,,54.0,74.0,46.0,,,,,,,,52.0,50.0,
09-01-2009 17:30,42.0,,65.0,69.0,,49.0,54.0,79.0,,68.0,51.0,,,,69.0,,,,58.0,38.0,,,,,54.0,74.0,47.0,,,,,,,,56.0,49.0,
09-01-2009 17:45,43.0,,64.0,70.0,,48.0,54.0,80.0,,70.0,50.0,,,,68.0,,,,58.0,39.0,,,,,57.0,75.0,45.0,,,,,,,,56.0,51.0,
09-01-2009 18:00,43.0,,65.0,69.0,,52.0,55.0,80.0,,71.0,50.0,,,,66.0,,,,60.0,40.0,,,,,65.0,76.0,47.0,,,,,,,,57.0,63.0,
09-01-2009 18:15,43.0,,66.0,69.0,,60.0,56.0,80.0,,70.0,50.0,,,,66.0,,,,63.0,44.0,,,,,69.0,77.0,47.0,,,,,,,,59.0,69.0,
09-01-2009 18:30,44.0,,66.0,69.0,,52.0,57.0,79.0,,71.0,53.0,,,,65.0,,,,66.0,44.0,,,,,72.0,77.0,48.0,,,,,,,,60.0,68.0,
09-01-2009 18:45,44.0,,68.0,66.0,,51.0,64.0,80.0,,70.0,53.0,,,,68.0,,,,69.0,47.0,,,,,71.0,78.0,51.0,,,,,,,,60.0,67.0,
09-01-2009 19:00,44.0,,71.0,63.0,,50.0,70.0,82.0,,71.0,52.0,,,,68.0,,,,71.0,44.0,,,,,72.0,80.0,52.0,,,,,,,,61.0,65.0,
09-01-2009 19:15,42.0,,74.0,67.0,,51.0,70.0,83.0,,71.0,52.0,,,,67.0,,,,73.0,41.0,,,,,71.0,81.0,54.0,,,,,,,,63.0,65.0,
09-01-2009 19:30,46.0,,75.0,66.0,,50.0,71.0,85.0,,72.0,50.0,,,,66.0,,,,74.0,41.0,,,,,73.0,83.0,54.0,,,,,,,,62.0,67.0,
09-01-2009 19:45,48.0,,78.0,69.0,,48.0,71.0,86.0,,73.0,49.0,,,,64.0,,,,74.0,40.0,,,,,73.0,84.0,52.0,,,,,,,,63.0,69.0,
09-01-2009 20:00,48.0,,80.0,68.0,,48.0,71.0,86.0,,74.0,49.0,,,,62.0,,,,73.0,40.0,,,,,76.0,85.0,51.0,,,,,,,,65.0,69.0,
09-01-2009 20:15,51.0,,78.0,67.0,,48.0,70.0,87.0,,74.0,49.0,,,,60.0,,,,73.0,44.0,,,,,78.0,86.0,51.0,,,,,,,,65.0,72.0,
09-01-2009 20:30,53.0,,75.0,64.0,,49.0,71.0,88.0,,76.0,49.0,,,,58.0,,,,73.0,46.0,,,,,80.0,86.0,51.0,,,,,,,,65.0,75.0,
09-01-2009 20:45,51.0,,71.0,63.0,,51.0,72.0,88.0,,76.0,51.0,,,,58.0,,,,73.0,48.0,,,,,81.0,86.0,51.0,,,,,,,,66.0,76.0,
09-01-2009 21:00,50.0,,69.0,63.0,,53.0,72.0,86.0,,75.0,53.0,,,,59.0,,,,73.0,49.0,,,,,82.0,84.0,52.0,,,,,,,,67.0,76.0,
09-01-2009 21:15,48.0,,67.0,63.0,,51.0,73.0,84.0,,74.0,56.0,,,,60.0,,,,74.0,51.0,,,,,82.0,81.0,53.0,,,,,,,,67.0,76.0,
09-01-2009 21:30,50.0,,65.0,62.0,,54.0,76.0,81.0,,75.0,57.0,,,,60.0,,,,73.0,52.0,,,,,80.0,80.0,53.0,,,,,,,,67.0,76.0,
09-01-2009 21:45,52.0,,65.0,63.0,,61.0,78.0,79.0,,74.0,59.0,,,,61.0,,,,74.0,53.0,,,,,79.0,79.0,52.0,,,,,,,,67.0,74.0,
09-01-2009 22:00,54.0,,65.0,62.0,,63.0,79.0,77.0,,69.0,60.0,,,,61.0,,,,74.0,54.0,,,,,77.0,78.0,53.0,,,,,,,,66.0,73.0,
09-01-2009 22:15,56.0,,65.0,61.0,,65.0,80.0,78.0,,69.0,62.0,,,,63.0,,,,74.0,57.0,,,,,78.0,76.0,52.0,,,,,,,,66.0,72.0,
09-01-2009 22:30,58.0,,65.0,63.0,,66.0,81.0,75.0,,72.0,62.0,,,,65.0,,,,73.0,59.0,,,,,78.0,75.0,53.0,,,,,,,,63.0,72.0,
09-01-2009 22:45,57.0,,65.0,62.0,,67.0,80.0,74.0,,74.0,63.0,,,,66.0,,,,72.0,61.0,,,,,79.0,74.0,53.0,,,,,,,,65.0,69.0,
09-01-2009 23:00,56.0,,64.0,64.0,,68.0,80.0,73.0,,71.0,64.0,,,,66.0,,,,72.0,62.0,,,,,77.0,74.0,54.0,,,,,,,,66.0,70.0,
09-01-2009 23:15,56.0,,63.0,66.0,,68.0,80.0,73.0,,73.0,65.0,,,,66.0,,,,72.0,62.0,,,,,73.0,74.0,55.0,,,,,,,,67.0,71.0,
09-01-2009 23:30,56.0,,65.0,70.0,,69.0,81.0,74.0,,72.0,66.0,,,,67.0,,,,73.0,61.0,,,,,73.0,73.0,53.0,,,,,,,,69.0,70.0,
09-01-2009 23:45,57.0,,68.0,73.0,,71.0,81.0,76.0,,72.0,67.0,,,,68.0,,,,72.0,62.0,,,,,72.0,74.0,54.0,,,,,,,,70.0,70.0,
10-01-2009 00:00,58.0,,70.0,76.0,,71.0,81.0,80.0,,72.0,67.0,,,,69.0,,,,73.0,63.0,,,,,73.0,78.0,53.0,,,,,,,,71.0,70.0,
10-01-2009 00:15,60.0,,71.0,79.0,,71.0,80.0,84.0,,70.0,68.0,,,,68.0,,,,73.0,65.0,,,,,74.0,81.0,53.0,,,,,,,,71.0,70.0,
10-01-2009 00:30,61.0,,71.0,82.0,,72.0,80.0,84.0,,71.0,69.0,,,,65.0,,,,73.0,66.0,,,,,76.0,82.0,52.0,,,,,,,,71.0,72.0,
10-01-2009 00:45,62.0,,71.0,84.0,,74.0,82.0,84.0,,73.0,70.0,,,,65.0,,,,72.0,67.0,,,,,77.0,83.0,54.0,,,,,,,,70.0,72.0,
10-01-2009 01:00,62.0,,71.0,85.0,,75.0,82.0,83.0,,73.0,70.0,,,,66.0,,,,72.0,69.0,,,,,79.0,84.0,55.0,,,,,,,,71.0,72.0,
10-01-2009 01:15,61.0,,71.0,85.0,,76.0,82.0,83.0,,72.0,71.0,,,,66.0,,,,71.0,70.0,,,,,79.0,84.0,55.0,,,,,,,,71.0,68.0,
10-01-2009 01:30,60.0,,70.0,84.0,,75.0,82.0,82.0,,70.0,71.0,,,,67.0,,,,71.0,71.0,,,,,80.0,85.0,55.0,,,,,,,,72.0,67.0,
10-01-2009 01:45,59.0,,70.0,83.0,,75.0,77.0,82.0,,72.0,72.0,,,,67.0,,,,71.0,72.0,,,,,80.0,85.0,56.0,,,,,,,,73.0,68.0,
10-01-2009 02:00,59.0,,71.0,83.0,,74.0,75.0,82.0,,71.0,72.0,,,,68.0,,,,76.0,72.0,,,,,81.0,85.0,58.0,,,,,,,,73.0,65.0,
10-01-2009 02:15,58.0,,70.0,82.0,,71.0,74.0,83.0,,72.0,71.0,,,,67.0,,,,76.0,72.0,,,,,82.0,85.0,58.0,,,,,,,,74.0,66.0,
10-01-2009 02:30,58.0,,69.0,82.0,,70.0,73.0,83.0,,74.0,70.0,,,,68.0,,,,76.0,68.0,,,,,83.0,85.0,57.0,,,,,,,,74.0,66.0,
10-01-2009 02:45,58.0,,69.0,81.0,,69.0,73.0,84.0,,73.0,70.0,,,,69.0,,,,76.0,65.0,,,,,83.0,86.0,58.0,,,,,,,,73.0,69.0,
10-01-2009 03:00,59.0,,70.0,82.0,,69.0,73.0,85.0,,74.0,68.0,,,,70.0,,,,77.0,63.0,,,,,85.0,86.0,60.0,,,,,,,,73.0,69.0,
10-01-2009 03:15,59.0,,72.0,82.0,,69.0,73.0,85.0,,76.0,68.0,,,,71.0,,,,76.0,63.0,,,,,84.0,84.0,60.0,,,,,,,,74.0,70.0,
10-01-2009 03:30,60.0,,75.0,82.0,,72.0,74.0,86.0,,75.0,69.0,,,,72.0,,,,75.0,64.0,,,,,84.0,81.0,58.0,,,,,,,,74.0,71.0,
10-01-2009 03:45,60.0,,75.0,82.0,,74.0,72.0,86.0,,75.0,68.0,,,,72.0,,,,76.0,63.0,,,,,84.0,80.0,60.0,,,,,,,,75.0,72.0,
10-01-2009 04:00,60.0,,75.0,83.0,,74.0,71.0,85.0,,75.0,66.0,,,,71.0,,,,76.0,65.0,,,,,83.0,80.0,58.0,,,,,,,,76.0,70.0,
10-01-2009 04:15,61.0,,74.0,83.0,,74.0,70.0,83.0,,76.0,66.0,,,,70.0,,,,77.0,63.0,,,,,83.0,80.0,56.0,,,,,,,,76.0,67.0,
10-01-2009 04:30,61.0,,74.0,80.0,,74.0,70.0,82.0,,75.0,67.0,,,,69.0,,,,77.0,63.0,,,,,84.0,81.0,57.0,,,,,,,,76.0,65.0,
10-01-2009 04:45,61.0,,75.0,77.0,,73.0,70.0,82.0,,75.0,67.0,,,,69.0,,,,76.0,63.0,,,,,84.0,81.0,58.0,,,,,,,,77.0,65.0,
10-01-2009 05:00,61.0,,76.0,78.0,,74.0,70.0,82.0,,72.0,64.0,,,,69.0,,,,77.0,63.0,,,,,83.0,81.0,59.0,,,,,,,,77.0,62.0,
10-01-2009 05:15,63.0,,76.0,74.0,,74.0,69.0,82.0,,72.0,65.0,,,,69.0,,,,77.0,61.0,,,,,80.0,82.0,61.0,,,,,,,,78.0,61.0,
10-01-2009 05:30,63.0,,76.0,69.0,,74.0,68.0,82.0,,74.0,68.0,,,,70.0,,,,78.0,60.0,,,,,78.0,81.0,62.0,,,,,,,,79.0,67.0,
10-01-2009 05:45,64.0,,75.0,67.0,,74.0,68.0,82.0,,75.0,69.0,,,,70.0,,,,78.0,60.0,,,,,78.0,81.0,62.0,,,,,,,,78.0,71.0,
10-01-2009 06:00,65.0,,75.0,68.0,,74.0,68.0,80.0,,76.0,68.0,,,,71.0,,,,78.0,60.0,,,,,79.0,80.0,62.0,,,,,,,,78.0,71.0,
10-01-2009 06:15,65.0,,75.0,65.0,,74.0,67.0,81.0,,76.0,68.0,,,,72.0,,,,78.0,60.0,,,,,80.0,80.0,62.0,,,,,,,,77.0,69.0,
10-01-2009 06:30,65.0,,78.0,64.0,,74.0,68.0,82.0,,77.0,67.0,,,,73.0,,,,79.0,60.0,,,,,80.0,80.0,62.0,,,,,,,,76.0,68.0,
10-01-2009 06:45,66.0,,79.0,64.0,,74.0,71.0,83.0,,77.0,67.0,,,,73.0,,,,79.0,62.0,,,,,79.0,80.0,63.0,,,,,,,,76.0,69.0,
10-01-2009 07:00,67.0,,80.0,66.0,,74.0,72.0,85.0,,76.0,67.0,,,,71.0,,,,79.0,64.0,,,,,80.0,81.0,63.0,,,,,,,,77.0,70.0,
10-01-2009 07:15,66.0,,80.0,71.0,,74.0,70.0,85.0,,72.0,66.0,,,,71.0,,,,79.0,65.0,,,,,79.0,81.0,64.0,,,,,,,,78.0,69.0,
10-01-2009 07:30,66.0,,80.0,77.0,,75.0,71.0,85.0,,70.0,65.0,,,,71.0,,,,79.0,64.0,,,,,79.0,82.0,64.0,,,,,,,,78.0,66.0,
10-01-2009 07:45,66.0,,79.0,78.0,,75.0,71.0,85.0,,66.0,65.0,,,,70.0,,,,79.0,65.0,,,,,76.0,83.0,63.0,,,,,,,,77.0,62.0,
10-01-2009 08:00,64.0,,78.0,78.0,,75.0,70.0,85.0,,65.0,64.0,,,,69.0,,,,77.0,64.0,,,,,74.0,83.0,62.0,,,,,,,,76.0,60.0,
10-01-2009 08:15,62.0,,74.0,73.0,,75.0,70.0,85.0,,61.0,64.0,,,,67.0,,,,75.0,62.0,,,,,71.0,81.0,62.0,,,,,,,,74.0,59.0,
10-01-2009 08:30,60.0,,74.0,72.0,,75.0,71.0,86.0,,60.0,64.0,,,,66.0,,,,70.0,60.0,,,,,70.0,81.0,60.0,,,,,,,,73.0,58.0,
10-01-2009 08:45,58.0,,71.0,70.0,,75.0,71.0,85.0,,60.0,63.0,,,,64.0,,,,64.0,60.0,,,,,69.0,82.0,57.0,,,,,,,,71.0,60.0,
10-01-2009 09:00,56.0,,69.0,69.0,,73.0,72.0,85.0,,59.0,61.0,,,,64.0,,,,63.0,59.0,,,,,69.0,81.0,56.0,,,,,,,,70.0,58.0,
10-01-2009 09:15,56.0,,64.0,69.0,,73.0,71.0,83.0,,60.0,60.0,,,,62.0,,,,60.0,57.0,,,,,70.0,80.0,55.0,,,,,,,,68.0,57.0,
10-01-2009 09:30,53.0,,60.0,67.0,,70.0,70.0,81.0,,61.0,58.0,,,,60.0,,,,57.0,53.0,,,,,67.0,80.0,54.0,,,,,,,,65.0,54.0,
10-01-2009 09:45,52.0,,57.0,65.0,,67.0,68.0,76.0,,58.0,56.0,,,,59.0,,,,55.0,51.0,,,,,63.0,79.0,53.0,,,,,,,,61.0,53.0,
10-01-2009 10:00,51.0,,56.0,61.0,,63.0,65.0,79.0,,54.0,55.0,,,,56.0,,,,51.0,48.0,,,,,61.0,77.0,52.0,,,,,,,,59.0,50.0,
10-01-2009 10:15,49.0,,54.0,58.0,,61.0,64.0,78.0,,51.0,54.0,,,,55.0,,,,45.0,45.0,,,,,56.0,76.0,49.0,,,,,,,,57.0,47.0,
10-01-2009 10:30,46.0,,52.0,53.0,,61.0,63.0,79.0,,51.0,52.0,,,,52.0,,,,48.0,44.0,,,,,55.0,75.0,45.0,,,,,,,,55.0,43.0,
10-01-2009 10:45,45.0,,48.0,51.0,,58.0,62.0,77.0,,49.0,50.0,,,,50.0,,,,48.0,42.0,,,,,53.0,73.0,45.0,,,,,,,,53.0,41.0,
10-01-2009 11:00,44.0,,46.0,48.0,,54.0,59.0,77.0,,49.0,48.0,,,,49.0,,,,36.0,37.0,,,,,50.0,73.0,41.0,,,,,,,,52.0,38.0,
10-01-2009 11:15,41.0,,44.0,45.0,,53.0,55.0,72.0,,37.0,48.0,,,,47.0,,,,38.0,34.0,,,,,56.0,71.0,39.0,,,,,,,,48.0,36.0,
10-01-2009 11:30,38.0,,43.0,46.0,,52.0,51.0,69.0,,34.0,47.0,,,,45.0,,,,34.0,34.0,,,,,57.0,69.0,38.0,,,,,,,,47.0,35.0,
10-01-2009 11:45,38.0,,39.0,45.0,,50.0,49.0,66.0,,32.0,45.0,,,,44.0,,,,41.0,35.0,,,,,61.0,68.0,37.0,,,,,,,,45.0,33.0,
10-01-2009 12:00,35.0,,36.0,44.0,,51.0,49.0,64.0,,39.0,43.0,,,,43.0,,,,35.0,33.0,,,,,62.0,63.0,35.0,,,,,,,,43.0,48.0,
10-01-2009 12:15,34.0,,37.0,43.0,,51.0,48.0,57.0,,48.0,41.0,,,,53.0,,,,47.0,32.0,,,,,61.0,55.0,32.0,,,,,,,,38.0,54.0,
10-01-2009 12:30,33.0,,57.0,53.0,,50.0,46.0,56.0,,50.0,40.0,,,,53.0,,,,52.0,32.0,,,,,61.0,56.0,31.0,,,,,,,,40.0,54.0,
10-01-2009 12:45,34.0,,59.0,65.0,,49.0,45.0,54.0,,50.0,39.0,,,,53.0,,,,50.0,30.0,,,,,61.0,55.0,30.0,,,,,,,,37.0,51.0,
10-01-2009 13:00,32.0,,56.0,69.0,,49.0,44.0,54.0,,51.0,40.0,,,,56.0,,,,50.0,28.0,,,,,61.0,55.0,29.0,,,,,,,,37.0,52.0,
10-01-2009 13:15,30.0,,56.0,71.0,,45.0,54.0,63.0,,49.0,38.0,,,,57.0,,,,48.0,28.0,,,,,58.0,53.0,30.0,,,,,,,,37.0,51.0,
